Freq.	V(vout)
1.14815362149682e-06	(-2.28564896122761e-11dB,-1.31440626588725e-04°)
1.15080038894437e-06	(-2.29616013061307e-11dB,-1.31743628526119e-04°)
1.15345325782103e-06	(-2.30676773274518e-11dB,-1.32047328955117e-04°)
1.15611224219203e-06	(-2.31737533487730e-11dB,-1.32351729485909e-04°)
1.15877735615506e-06	(-2.32807936975607e-11dB,-1.32656831732394e-04°)
1.16144861384028e-06	(-2.33878340463484e-11dB,-1.32962637312196e-04°)
1.16412602941043e-06	(-2.34968030500692e-11dB,-1.33269147846665e-04°)
1.16680961706090e-06	(-2.36048077263234e-11dB,-1.33576364960889e-04°)
1.16949939101980e-06	(-2.37147410575108e-11dB,-1.33884290283704e-04°)
1.17219536554806e-06	(-2.38237100612316e-11dB,-1.34192925447697e-04°)
1.17489755493946e-06	(-2.39326790649525e-11dB,-1.34502272089223e-04°)
1.17760597352074e-06	(-2.40435767236064e-11dB,-1.34812331848406e-04°)
1.18032063565166e-06	(-2.41544743822603e-11dB,-1.35123106369152e-04°)
1.18304155572510e-06	(-2.42673006958474e-11dB,-1.35434597299157e-04°)
1.18576874816709e-06	(-2.43781983545013e-11dB,-1.35746806289915e-04°)
1.18850222743695e-06	(-2.44919889955549e-11dB,-1.36059734996726e-04°)
1.19124200802731e-06	(-2.46038509816754e-11dB,-1.36373385078708e-04°)
1.19398810446420e-06	(-2.47176416227290e-11dB,-1.36687758198803e-04°)
1.19674053130717e-06	(-2.48314322637826e-11dB,-1.37002856023784e-04°)
1.19949930314931e-06	(-2.49481158872359e-11dB,-1.37318680224270e-04°)
1.20226443461734e-06	(-2.50609422008230e-11dB,-1.37635232474729e-04°)
1.20503594037173e-06	(-2.51766614968097e-11dB,-1.37952514453489e-04°)
1.20781383510671e-06	(-2.52933451202630e-11dB,-1.38270527842748e-04°)
1.21059813355041e-06	(-2.54100287437163e-11dB,-1.38589274328581e-04°)
1.21338885046491e-06	(-2.55267123671696e-11dB,-1.38908755600950e-04°)
1.21618600064630e-06	(-2.56443603180894e-11dB,-1.39228973353714e-04°)
1.21898959892480e-06	(-2.57629725964758e-11dB,-1.39549929284635e-04°)
1.22179966016480e-06	(-2.58815848748622e-11dB,-1.39871625095389e-04°)
1.22461619926498e-06	(-2.60011614807152e-11dB,-1.40194062491575e-04°)
1.22743923115834e-06	(-2.61226667415013e-11dB,-1.40517243182725e-04°)
1.23026877081231e-06	(-2.62422433473542e-11dB,-1.40841168882310e-04°)
1.23310483322884e-06	(-2.63637486081403e-11dB,-1.41165841307752e-04°)
1.23594743344444e-06	(-2.64852538689264e-11dB,-1.41491262180432e-04°)
1.23879658653030e-06	(-2.66077234571791e-11dB,-1.41817433225699e-04°)
1.24165230759234e-06	(-2.67311573728983e-11dB,-1.42144356172879e-04°)
1.24451461177131e-06	(-2.68536269611509e-11dB,-1.42472032755286e-04°)
1.24738351424287e-06	(-2.69780252043367e-11dB,-1.42800464710228e-04°)
1.25025903021765e-06	(-2.71014591200559e-11dB,-1.43129653779019e-04°)
1.25314117494134e-06	(-2.72268216907082e-11dB,-1.43459601706985e-04°)
1.25602996369480e-06	(-2.73531485888271e-11dB,-1.43790310243479e-04°)
1.25892541179409e-06	(-2.74794754869459e-11dB,-1.44121781141884e-04°)
1.26182753459060e-06	(-2.76058023850648e-11dB,-1.44454016159625e-04°)
1.26473634747108e-06	(-2.77330936106503e-11dB,-1.44787017058181e-04°)
1.26765186585777e-06	(-2.78623134911688e-11dB,-1.45120785603087e-04°)
1.27057410520847e-06	(-2.79905690442208e-11dB,-1.45455323563953e-04°)
1.27350308101659e-06	(-2.81178602698063e-11dB,-1.45790632714464e-04°)
1.27643880881127e-06	(-2.82490088052579e-11dB,-1.46126714832397e-04°)
1.27938130415745e-06	(-2.83782286857765e-11dB,-1.46463571699626e-04°)
1.28233058265595e-06	(-2.85113058761613e-11dB,-1.46801205102131e-04°)
1.28528665994354e-06	(-2.86414900841464e-11dB,-1.47139616830013e-04°)
1.28824955169306e-06	(-2.87755316019978e-11dB,-1.47478808677496e-04°)
1.29121927361346e-06	(-2.89066801374494e-11dB,-1.47818782442941e-04°)
1.29419584144991e-06	(-2.90407216553008e-11dB,-1.48159539928855e-04°)
1.29717927098388e-06	(-2.91747631731521e-11dB,-1.48501082941902e-04°)
1.30016957803321e-06	(-2.93097690184701e-11dB,-1.48843413292907e-04°)
1.30316677845222e-06	(-2.94447748637880e-11dB,-1.49186532796873e-04°)
1.30617088813176e-06	(-2.95797807091059e-11dB,-1.49530443272985e-04°)
1.30918192299933e-06	(-2.97167152093569e-11dB,-1.49875146544621e-04°)
1.31219989901912e-06	(-2.98526853821414e-11dB,-1.50220644439365e-04°)
1.31522483219216e-06	(-2.99915485373256e-11dB,-1.50566938789012e-04°)
1.31825673855633e-06	(-3.01304116925097e-11dB,-1.50914031429579e-04°)
1.32129563418650e-06	(-3.02702391751604e-11dB,-1.51261924201319e-04°)
1.32434153519459e-06	(-3.04091023303446e-11dB,-1.51610618948722e-04°)
1.32739445772966e-06	(-3.05498941404619e-11dB,-1.51960117520535e-04°)
1.33045441797801e-06	(-3.06897216231126e-11dB,-1.52310421769764e-04°)
1.33352143216324e-06	(-3.08324420881630e-11dB,-1.52661533553687e-04°)
1.33659551654636e-06	(-3.09732338982803e-11dB,-1.53013454733864e-04°)
1.33967668742585e-06	(-3.11159543633307e-11dB,-1.53366187176145e-04°)
1.34276496113778e-06	(-3.12606034833142e-11dB,-1.53719732750685e-04°)
1.34586035405587e-06	(-3.14062169307642e-11dB,-1.54074093331944e-04°)
1.34896288259157e-06	(-3.15499017232812e-11dB,-1.54429270798709e-04°)
1.35207256319420e-06	(-3.16955151707313e-11dB,-1.54785267034095e-04°)
1.35518941235095e-06	(-3.18430572731145e-11dB,-1.55142083925558e-04°)
1.35831344658707e-06	(-3.19886707205645e-11dB,-1.55499723364906e-04°)
1.36144468246587e-06	(-3.21371771504143e-11dB,-1.55858187248308e-04°)
1.36458313658884e-06	(-3.22856835802641e-11dB,-1.56217477476304e-04°)
1.36772882559577e-06	(-3.24341900101138e-11dB,-1.56577595953813e-04°)
1.37088176616477e-06	(-3.25846250948967e-11dB,-1.56938544590150e-04°)
1.37404197501243e-06	(-3.27331315247465e-11dB,-1.57300325299028e-04°)
1.37720946889386e-06	(-3.28864595919290e-11dB,-1.57662939998571e-04°)
1.38038426460280e-06	(-3.30368946767119e-11dB,-1.58026390611328e-04°)
1.38356637897170e-06	(-3.31892584164279e-11dB,-1.58390679064276e-04°)
1.38675582887180e-06	(-3.33425864836105e-11dB,-1.58755807288838e-04°)
1.38995263121327e-06	(-3.34968788782596e-11dB,-1.59121777220886e-04°)
1.39315680294522e-06	(-3.36511712729087e-11dB,-1.59488590800757e-04°)
1.39636836105585e-06	(-3.38064279950244e-11dB,-1.59856249973259e-04°)
1.39958732257253e-06	(-3.39626490446066e-11dB,-1.60224756687686e-04°)
1.40281370456187e-06	(-3.41188700941889e-11dB,-1.60594112897823e-04°)
1.40604752412983e-06	(-3.42770197987042e-11dB,-1.60964320561959e-04°)
1.40928879842179e-06	(-3.44361338306861e-11dB,-1.61335381642900e-04°)
1.41253754462267e-06	(-3.45942835352015e-11dB,-1.61707298107974e-04°)
1.41579377995699e-06	(-3.47533975671834e-11dB,-1.62080071929044e-04°)
1.41905752168900e-06	(-3.49134759266319e-11dB,-1.62453705082522e-04°)
1.42232878712273e-06	(-3.50745186135470e-11dB,-1.62828199549372e-04°)
1.42560759360210e-06	(-3.52374899553951e-11dB,-1.63203557315127e-04°)
1.42889395851101e-06	(-3.53994969697768e-11dB,-1.63579780369896e-04°)
1.43218789927345e-06	(-3.55624683116249e-11dB,-1.63956870708378e-04°)
1.43548943335357e-06	(-3.57273683084062e-11dB,-1.64334830329866e-04°)
1.43879857825576e-06	(-3.58922683051875e-11dB,-1.64713661238265e-04°)
1.44211535152478e-06	(-3.60590969569019e-11dB,-1.65093365442100e-04°)
1.44543977074584e-06	(-3.62239969536832e-11dB,-1.65473944954523e-04°)
1.44877185354467e-06	(-3.63908256053976e-11dB,-1.65855401793331e-04°)
1.45211161758765e-06	(-3.65605472395117e-11dB,-1.66237737980968e-04°)
1.45545908058188e-06	(-3.67283402186927e-11dB,-1.66620955544543e-04°)
1.45881426027526e-06	(-3.68970975253402e-11dB,-1.67005056515839e-04°)
1.46217717445663e-06	(-3.70677834869209e-11dB,-1.67390042931318e-04°)
1.46554784095582e-06	(-3.72394337759681e-11dB,-1.67775916832143e-04°)
1.46892627764378e-06	(-3.74110840650153e-11dB,-1.68162680264177e-04°)
1.47231250243263e-06	(-3.75836986815291e-11dB,-1.68550335278001e-04°)
1.47570653327580e-06	(-3.77572776255095e-11dB,-1.68938883928924e-04°)
1.47910838816812e-06	(-3.79327852244229e-11dB,-1.69328328276993e-04°)
1.48251808514586e-06	(-3.81073284958698e-11dB,-1.69718670387002e-04°)
1.48593564228691e-06	(-3.82828360947833e-11dB,-1.70109912328506e-04°)
1.48936107771082e-06	(-3.84602723486299e-11dB,-1.70502056175832e-04°)
1.49279440957890e-06	(-3.86357799475434e-11dB,-1.70895104008086e-04°)
1.49623565609434e-06	(-3.88151448563231e-11dB,-1.71289057909170e-04°)
1.49968483550228e-06	(-3.89945097651028e-11dB,-1.71683919967787e-04°)
1.50314196608993e-06	(-3.91748390013491e-11dB,-1.72079692277458e-04°)
1.50660706618665e-06	(-3.93542039101288e-11dB,-1.72476376936526e-04°)
1.51008015416405e-06	(-3.95364618013082e-11dB,-1.72873976048176e-04°)
1.51356124843611e-06	(-3.97196840199542e-11dB,-1.73272491720438e-04°)
1.51705036745924e-06	(-3.99038705660667e-11dB,-1.73671926066202e-04°)
1.52054752973240e-06	(-4.00880571121792e-11dB,-1.74072281203230e-04°)
1.52405275379719e-06	(-4.02712793308252e-11dB,-1.74473559254164e-04°)
1.52756605823798e-06	(-4.04573945318708e-11dB,-1.74875762346540e-04°)
1.53108746168193e-06	(-4.06454383878496e-11dB,-1.75278892612801e-04°)
1.53461698279920e-06	(-4.08325179163618e-11dB,-1.75682952190301e-04°)
1.53815464030294e-06	(-4.10205617723406e-11dB,-1.76087943221326e-04°)
1.54170045294946e-06	(-4.12086056283194e-11dB,-1.76493867853096e-04°)
1.54525443953832e-06	(-4.14005067941644e-11dB,-1.76900728237784e-04°)
1.54881661891238e-06	(-4.15914436325429e-11dB,-1.77308526532524e-04°)
1.55238700995798e-06	(-4.17843091258544e-11dB,-1.77717264899420e-04°)
1.55596563160498e-06	(-4.19762102916995e-11dB,-1.78126945505564e-04°)
1.55955250282685e-06	(-4.21690757850111e-11dB,-1.78537570523040e-04°)
1.56314764264085e-06	(-4.23648342607223e-11dB,-1.78949142128943e-04°)
1.56675107010805e-06	(-4.25586640815005e-11dB,-1.79361662505384e-04°)
1.57036280433345e-06	(-4.27553868846783e-11dB,-1.79775133839504e-04°)
1.57398286446612e-06	(-4.29540383427893e-11dB,-1.80189558323487e-04°)
1.57761126969925e-06	(-4.31507611459671e-11dB,-1.80604938154572e-04°)
1.58124803927028e-06	(-4.33513412590112e-11dB,-1.81021275535060e-04°)
1.58489319246101e-06	(-4.35519213720553e-11dB,-1.81438572672330e-04°)
1.58854674859768e-06	(-4.37515371576328e-11dB,-1.81856831778851e-04°)
1.59220872705107e-06	(-4.39550102530766e-11dB,-1.82276055072191e-04°)
1.59587914723663e-06	(-4.41575190210538e-11dB,-1.82696244775030e-04°)
1.59955802861457e-06	(-4.43609921164976e-11dB,-1.83117403115172e-04°)
1.60324539068994e-06	(-4.45663938668745e-11dB,-1.83539532325556e-04°)
1.60694125301277e-06	(-4.47717956172514e-11dB,-1.83962634644270e-04°)
1.61064563517817e-06	(-4.49781616950949e-11dB,-1.84386712314560e-04°)
1.61435855682638e-06	(-4.51845277729383e-11dB,-1.84811767584843e-04°)
1.61808003764296e-06	(-4.53947511606481e-11dB,-1.85237802708721e-04°)
1.62181009735883e-06	(-4.56049745483578e-11dB,-1.85664819944988e-04°)
1.62554875575038e-06	(-4.58151979360675e-11dB,-1.86092821557649e-04°)
1.62929603263962e-06	(-4.60254213237772e-11dB,-1.86521809815924e-04°)
1.63305194789423e-06	(-4.62385376938866e-11dB,-1.86951786994268e-04°)
1.63681652142770e-06	(-4.64526183914626e-11dB,-1.87382755372375e-04°)
1.64058977319943e-06	(-4.66647704341055e-11dB,-1.87814717235198e-04°)
1.64437172321482e-06	(-4.68817441140811e-11dB,-1.88247674872956e-04°)
1.64816239152540e-06	(-4.70967891391237e-11dB,-1.88681630581146e-04°)
1.65196179822891e-06	(-4.73147271465659e-11dB,-1.89116586660559e-04°)
1.65576996346942e-06	(-4.75345938089413e-11dB,-1.89552545417288e-04°)
1.65958690743745e-06	(-4.77534961438500e-11dB,-1.89989509162743e-04°)
1.66341265037006e-06	(-4.79723984787589e-11dB,-1.90427480213663e-04°)
1.66724721255095e-06	(-4.81951581235339e-11dB,-1.90866460892127e-04°)
1.67109061431060e-06	(-4.84169534408424e-11dB,-1.91306453525566e-04°)
1.67494287602633e-06	(-4.86406774130840e-11dB,-1.91747460446778e-04°)
1.67880401812245e-06	(-4.88653657127922e-11dB,-1.92189483993937e-04°)
1.68267406107036e-06	(-4.90910183399669e-11dB,-1.92632526510609e-04°)
1.68655302538863e-06	(-4.93176352946082e-11dB,-1.93076590345760e-04°)
1.69044093164315e-06	(-4.95461809041827e-11dB,-1.93521677853772e-04°)
1.69433780044722e-06	(-4.97737621862905e-11dB,-1.93967791394456e-04°)
1.69824365246163e-06	(-5.00032721233315e-11dB,-1.94414933333062e-04°)
1.70215850839484e-06	(-5.02337463878391e-11dB,-1.94863106040290e-04°)
1.70608238900301e-06	(-5.04651849798132e-11dB,-1.95312311892308e-04°)
1.71001531509018e-06	(-5.06985522267205e-11dB,-1.95762553270761e-04°)
1.71395730750831e-06	(-5.09328838010943e-11dB,-1.96213832562785e-04°)
1.71790838715747e-06	(-5.11681797029347e-11dB,-1.96666152161015e-04°)
1.72186857498589e-06	(-5.14054042597082e-11dB,-1.97119514463607e-04°)
1.72583789199009e-06	(-5.16407001615486e-11dB,-1.97573921874242e-04°)
1.72981635921499e-06	(-5.18798533732552e-11dB,-1.98029376802143e-04°)
1.73380399775402e-06	(-5.21190065849619e-11dB,-1.98485881662087e-04°)
1.73780082874926e-06	(-5.23610527790682e-11dB,-1.98943438874416e-04°)
1.74180687339150e-06	(-5.26011703182414e-11dB,-1.99402050865054e-04°)
1.74582215292039e-06	(-5.28441808398143e-11dB,-1.99861720065515e-04°)
1.74984668862454e-06	(-5.30891200163204e-11dB,-2.00322448912921e-04°)
1.75388050184164e-06	(-5.33330948653598e-11dB,-2.00784239850010e-04°)
1.75792361395858e-06	(-5.35799626967990e-11dB,-2.01247095325150e-04°)
1.76197604641151e-06	(-5.38268305282382e-11dB,-2.01711017792357e-04°)
1.76603782068605e-06	(-5.40756270146105e-11dB,-2.02176009711300e-04°)
1.77010895831730e-06	(-5.43253878284493e-11dB,-2.02642073547320e-04°)
1.77418948089005e-06	(-5.45751486422882e-11dB,-2.03109211771442e-04°)
1.77827941003880e-06	(-5.48287667659933e-11dB,-2.03577426860386e-04°)
1.78237876744797e-06	(-5.50804562347653e-11dB,-2.04046721296581e-04°)
1.78648757485193e-06	(-5.53350386859370e-11dB,-2.04517097568180e-04°)
1.79060585403517e-06	(-5.55915497920418e-11dB,-2.04988558169072e-04°)
1.79473362683241e-06	(-5.58470965706801e-11dB,-2.05461105598893e-04°)
1.79887091512867e-06	(-5.61055363317180e-11dB,-2.05934742363043e-04°)
1.80301774085945e-06	(-5.63639760927560e-11dB,-2.06409470972697e-04°)
1.80717412601081e-06	(-5.66233801812605e-11dB,-2.06885293944818e-04°)
1.81134009261948e-06	(-5.68866415796312e-11dB,-2.07362213802173e-04°)
1.81551566277301e-06	(-5.71470099956023e-11dB,-2.07840233073343e-04°)
1.81970085860986e-06	(-5.74112357214397e-11dB,-2.08319354292739e-04°)
1.82389570231952e-06	(-5.76764257747436e-11dB,-2.08799580000614e-04°)
1.82810021614262e-06	(-5.79435444829806e-11dB,-2.09280912743076e-04°)
1.83231442237109e-06	(-5.82106631912177e-11dB,-2.09763355072105e-04°)
1.83653834334822e-06	(-5.84787462269213e-11dB,-2.10246909545561e-04°)
1.84077200146883e-06	(-5.87497222450246e-11dB,-2.10731578727202e-04°)
1.84501541917935e-06	(-5.90197339356613e-11dB,-2.11217365186695e-04°)
1.84926861897795e-06	(-5.92926386086978e-11dB,-2.11704271499633e-04°)
1.85353162341469e-06	(-5.95665076092008e-11dB,-2.12192300247543e-04°)
1.85780445509157e-06	(-5.98413409371704e-11dB,-2.12681454017906e-04°)
1.86208713666274e-06	(-6.01181029200731e-11dB,-2.13171735404167e-04°)
1.86637969083454e-06	(-6.03948649029758e-11dB,-2.13663147005748e-04°)
1.87068214036567e-06	(-6.06735555408116e-11dB,-2.14155691428065e-04°)
1.87499450806729e-06	(-6.09532105061140e-11dB,-2.14649371282539e-04°)
1.87931681680314e-06	(-6.12347941263496e-11dB,-2.15144189186612e-04°)
1.88364908948967e-06	(-6.15173420740517e-11dB,-2.15640147763759e-04°)
1.88799134909616e-06	(-6.18027830041535e-11dB,-2.16137249643504e-04°)
1.89234361864485e-06	(-6.20872596067887e-11dB,-2.16635497461430e-04°)
1.89670592121102e-06	(-6.23736648643571e-11dB,-2.17134893859198e-04°)
1.90107827992317e-06	(-6.26600701219255e-11dB,-2.17635441484558e-04°)
1.90546071796312e-06	(-6.29512970168267e-11dB,-2.18137142991364e-04°)
1.90985325856611e-06	(-6.32405952567948e-11dB,-2.18640001039587e-04°)
1.91425592502095e-06	(-6.35327864791626e-11dB,-2.19144018295330e-04°)
1.91866874067016e-06	(-6.38259420289969e-11dB,-2.19649197430844e-04°)
1.92309172891003e-06	(-6.41210262337644e-11dB,-2.20155541124536e-04°)
1.92752491319080e-06	(-6.44180390934650e-11dB,-2.20663052060992e-04°)
1.93196831701679e-06	(-6.47140876256991e-11dB,-2.21171732930984e-04°)
1.93642196394647e-06	(-6.50139934677994e-11dB,-2.21681586431486e-04°)
1.94088587759264e-06	(-6.53129349824331e-11dB,-2.22192615265692e-04°)
1.94536008162253e-06	(-6.56138051520000e-11dB,-2.22704822143026e-04°)
1.94984459975791e-06	(-6.59175683039666e-11dB,-2.23218209779156e-04°)
1.95433945577526e-06	(-6.62222957833998e-11dB,-2.23732780896015e-04°)
1.95884467350585e-06	(-6.65270232628329e-11dB,-2.24248538221805e-04°)
1.96336027683591e-06	(-6.68336793971992e-11dB,-2.24765484491022e-04°)
1.96788628970671e-06	(-6.71432285139652e-11dB,-2.25283622444463e-04°)
1.97242273611472e-06	(-6.74518133032647e-11dB,-2.25802954829244e-04°)
1.97696964011172e-06	(-6.77642554024304e-11dB,-2.26323484398813e-04°)
1.98152702580496e-06	(-6.80766975015961e-11dB,-2.26845213912967e-04°)
1.98609491735723e-06	(-6.83901039282284e-11dB,-2.27368146137863e-04°)
1.99067333898705e-06	(-6.87054390097938e-11dB,-2.27892283846035e-04°)
1.99526231496874e-06	(-6.90227027462923e-11dB,-2.28417629816411e-04°)
1.99986186963261e-06	(-6.93428594651906e-11dB,-2.28944186834322e-04°)
2.00447202736502e-06	(-6.96639805115554e-11dB,-2.29471957691521e-04°)
2.00909281260859e-06	(-6.99841372304536e-11dB,-2.30000945186196e-04°)
2.01372424986225e-06	(-7.03071869317516e-11dB,-2.30531152122986e-04°)
2.01836636368142e-06	(-7.06321652879827e-11dB,-2.31062581312996e-04°)
2.02301917867813e-06	(-7.09571436442138e-11dB,-2.31595235573811e-04°)
2.02768271952114e-06	(-7.12859793103112e-11dB,-2.32129117729510e-04°)
2.03235701093608e-06	(-7.16138506489420e-11dB,-2.32664230610684e-04°)
2.03704207770558e-06	(-7.19455792974391e-11dB,-2.33200577054447e-04°)
2.04173794466939e-06	(-7.22773079459361e-11dB,-2.33738159904455e-04°)
2.04644463672453e-06	(-7.26100009218998e-11dB,-2.34276982010919e-04°)
2.05116217882542e-06	(-7.29455868802632e-11dB,-2.34817046230620e-04°)
2.05589059598400e-06	(-7.32821371660931e-11dB,-2.35358355426924e-04°)
2.06062991326986e-06	(-7.36206161068561e-11dB,-2.35900912469800e-04°)
2.06538015581038e-06	(-7.39600593750858e-11dB,-2.36444720235831e-04°)
2.07014134879090e-06	(-7.43023956257151e-11dB,-2.36989781608230e-04°)
2.07491351745476e-06	(-7.46437675488779e-11dB,-2.37536099476860e-04°)
2.07969668710355e-06	(-7.49899611093735e-11dB,-2.38083676738244e-04°)
2.08449088309714e-06	(-7.53351903424026e-11dB,-2.38632516295581e-04°)
2.08929613085389e-06	(-7.56842768852979e-11dB,-2.39182621058764e-04°)
2.09411245585075e-06	(-7.60333634281933e-11dB,-2.39733993944394e-04°)
2.09893988362338e-06	(-7.63834142985552e-11dB,-2.40286637875795e-04°)
2.10377843976633e-06	(-7.67373224787834e-11dB,-2.40840555783031e-04°)
2.10862814993314e-06	(-7.70902663315450e-11dB,-2.41395750602918e-04°)
2.11348903983650e-06	(-7.74451388392397e-11dB,-2.41952225279044e-04°)
2.11836113524835e-06	(-7.78038686568008e-11dB,-2.42509982761783e-04°)
2.12324446200007e-06	(-7.81625984743618e-11dB,-2.43069026008310e-04°)
2.12813904598256e-06	(-7.85222926193894e-11dB,-2.43629357982615e-04°)
2.13304491314643e-06	(-7.88848797468168e-11dB,-2.44190981655524e-04°)
2.13796208950208e-06	(-7.92513241841103e-11dB,-2.44753900004709e-04°)
2.14289060111991e-06	(-7.96148756390043e-11dB,-2.45318116014708e-04°)
2.14783047413038e-06	(-7.99832487312310e-11dB,-2.45883632676937e-04°)
2.15278173472422e-06	(-8.03525861509243e-11dB,-2.46450452989709e-04°)
2.15774440915251e-06	(-8.07228878980842e-11dB,-2.47018579958249e-04°)
2.16271852372687e-06	(-8.10970469551104e-11dB,-2.47588016594710e-04°)
